Date,Close,High,Low,Open,Volume,MA_Short,MA_Long,RSI,BB_Upper,BB_Lower,Daily_Return,Lag_1_Close,Target_Next_Day_Price
2021-01-19,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486,36856.90736607143,32218.906966145834,58.48781821704007,42294.94087785221,28939.207169022786,-0.015295342507474663,36630.07421875,35547.75
2021-01-20,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161,36604.24888392857,32643.729231770834,56.74071967226029,41854.58847731907,30034.16249924343,-0.014473454791977813,36069.8046875,30825.69921875
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688,35409.73046875,32878.48489583333,43.95193402995076,41614.84902805311,30419.05663600939,-0.1328368400602007,35547.75,33005.76171875
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511,34864.072544642855,33203.9654296875,49.59986222318507,41542.85051467349,30578.904563451513,0.07072224005462169,30825.69921875,32067.642578125
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975,34276.85853794643,33481.68854166667,47.38696538108049,41605.51230177238,30444.804690415112,-0.02842289017956734,33005.76171875,32289.37890625
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599,33776.58733258928,33735.841471354164,47.977755633947055,41574.44936199847,30507.61411456403,0.006914643868341619,32067.642578125,32366.392578125
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838,33167.489955357145,33933.486653645836,48.195338389780034,41664.99758912966,30254.462176495337,0.0023851084933719235,32289.37890625,32569.849609375
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470,32667.49637276786,34143.40514322917,48.804533556189014,41630.99731397517,29863.011084462323,0.006286058316783416,32366.392578125,30432.546875
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015,31936.753069196428,34254.996419270836,43.07416568240004,41379.66551541424,29220.49327364825,-0.06562212475675022,32569.849609375,33466.09765625
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,32313.95284598214,34458.4517578125,51.73609618852367,40477.95755857424,29389.050058613255,0.09968113394222766,30432.546875,34316.38671875
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,32501.184988839286,34640.9662109375,53.85555380129032,39585.255203890425,29687.936397672078,0.02540747568580648,33466.09765625,34269.5234375
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,32815.73939732143,34816.55963541667,53.71554573244164,39061.36116944242,29803.138635245083,-0.0013656239986477026,34316.38671875,33114.359375
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,32933.59375,34941.233203125,50.24788937438496,38942.139383411384,29677.13073377611,-0.03370820328466961,34269.5234375,33537.17578125
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,33100.84849330357,34988.230143229164,51.48249253997321,38932.831352549685,29647.860249012818,0.012768370405776608,33114.359375,35510.2890625
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,33520.91127232143,35079.17233072917,56.86220090201713,38661.422797935265,29738.66177237723,0.05883361479570781,33537.17578125,37472.08984375
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,34526.560267857145,35262.5115234375,61.44026490390703,38224.08314362857,30004.47759855893,0.055245981743407446,35510.2890625,36926.06640625
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,35020.841517857145,35360.2994140625,59.54609797841625,38243.325041631484,29995.30562243101,-0.014571470120209207,37472.08984375,38144.30859375
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,35567.6875,35404.297591145834,62.33605797198798,38631.809826968194,29803.437633969315,0.032991388091470286,36926.06640625,39266.01171875
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,36281.47154017857,35400.796549479164,64.74687451321691,39310.925714261066,29471.79518417644,0.029406828078771152,38144.30859375,38903.44140625
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,37108.48325892857,35337.6576171875,63.335683360278935,39737.49238632313,29272.56523086437,-0.009233693380855112,39266.01171875,46196.46484375
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,38916.953125,35535.72154947917,75.09447672923729,42397.87010631443,27624.85352649807,0.18746473766529936,38903.44140625,46481.10546875
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,40484.212611607145,35806.543684895834,75.4257402149801,44554.55279526353,26561.506384423963,0.006161523959955284,46196.46484375,44918.18359375
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,41547.94029017857,36118.26126302083,69.92600615725854,45884.34441312785,26640.963204059648,-0.03362488605290981,46481.10546875,47909.33203125
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,43116.978236607145,36584.4736328125,73.85511629093418,47804.24854305126,26211.416105386234,0.0665910372634968,44918.18359375,47504.8515625
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,44454.19866071428,36924.0900390625,72.47618479057698,49273.754692614035,26285.630854260962,-0.008442623839676311,47909.33203125,47105.515625
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,45574.12779017857,37188.029622395836,71.06544756850545,50427.06977523336,26613.929443516645,-0.008406213773231364,47504.8515625,48717.2890625
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,46976.10602678572,37584.427018229166,73.32252187124641,51702.03589693138,26974.052970256118,0.03421623595697554,47105.515625,47945.05859375
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,47225.90513392857,37976.6576171875,70.48553886895361,52610.082198948425,27603.52756667658,-0.01585126109458379,48717.2890625,49199.87109375
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,47614.30022321428,38423.6107421875,72.35716261112898,53306.00900199421,28784.3331855058,0.026171883752032166,47945.05859375,52149.0078125
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,48647.275111607145,38940.908528645836,76.18030624340517,54648.873762588904,29309.759440536098,0.05994196027730325,49199.87109375,51679.796875
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,49185.91294642857,39461.2416015625,74.41684010642675,55684.632194119375,30010.34202463062,-0.008997504596578998,52149.0078125,55888.1328125
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,50383.52455357143,40139.25436197917,79.09171311464608,57351.66655486738,30505.168601382622,0.08143096900475189,51679.796875,56099.51953125
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,51668.38225446428,40981.7150390625,79.2963642839034,58538.325063875134,31617.026107999864,0.0037823185014820293,55888.1328125,57539.9453125
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,52928.76171875,41799.521158854164,80.68380737682905,59686.11105773966,32869.51706726034,0.025676258785917394,56099.51953125,54207.3203125
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,53823.37053571428,42537.510416666664,69.13933690987386,60055.23513629916,34370.09611370084,-0.05791845963531039,57539.9453125,48824.42578125
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,53769.73549107143,43088.67864583333,55.360774782504684,59786.42328955052,35774.14155419949,-0.09930198541853996,54207.3203125,49705.33203125
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,53420.638950892855,43666.643294270834,56.87539019335889,59300.6791151609,37537.8122910891,0.018042326886684945,48824.42578125,47093.8515625
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,52765.50390625,44150.776692708336,51.31654122864803,58649.67459949872,39083.771103626284,-0.052539242009451814,49705.33203125,46339.76171875
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479,51401.450892857145,44681.0171875,49.80285547979494,58002.13982568918,40438.68087743583,-0.016012490351298148,47093.8515625,46188.453125
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382,49985.584263392855,45105.095703125,49.48742880197584,57073.79012955437,42095.53174544562,-0.003265200081699504,46339.76171875,45137.76953125
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,48213.84486607143,45465.80846354167,47.2495582101098,57135.775576233274,41927.67676751673,-0.022747754528746222,46188.453125,49631.2421875
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,47560.119419642855,45977.86575520833,56.34231574785198,57156.493388678144,42221.97262694686,0.09955017057586457,45137.76953125,48378.98828125
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,47496.48549107143,46486.68671875,53.57095007603454,57017.9094286547,42706.6370557203,-0.025231161886280384,49631.2421875,50538.2421875
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,47615.47265625,47053.388932291666,57.45679403176581,57094.67880471005,42892.75869528995,0.04463205996986197,48378.98828125,48561.16796875
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,47825.08928571428,47488.418229166666,53.07651383744847,57084.98852307696,43008.08061754804,-0.039120359814156846,50538.2421875,48927.3046875
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,48194.73828125,47870.25872395833,53.77926623147451,57062.04836263617,43213.19968423883,0.007539701660092213,48561.16796875,48912.3828125
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,48583.87109375,48269.80260416667,53.74393926428798,57063.92349153069,43230.833930344306,-0.0003049805235605385,48927.3046875,51206.69140625
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,49450.85993303572,48705.21536458333,58.28160209050713,57161.8655496064,43459.055153518595,0.046906498146797926,48912.3828125,52246.5234375
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,49824.47154017857,49137.899088541664,60.18783270844963,57345.634409072474,43579.951528427526,0.020306565464276005,51206.69140625,54824.1171875
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,50745.20424107143,49668.58828125,64.51610936899104,57717.225117693706,43475.8717573063,0.049335220420617,52246.5234375,56008.55078125
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614,51526.67689732143,49995.6578125,66.3276716525688,58324.71183678498,43301.26042884001,0.021604243798385436,54824.1171875,57805.12109375
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595,52847.24162946428,50373.125,68.9196211081098,58735.5469593027,43082.1241344473,0.032076714848716215,56008.55078125,57332.08984375
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702,54047.92522321428,50786.921875,67.44748011406004,58986.392138152834,42954.53598684717,-0.008183206626845796,57805.12109375,61243.0859375
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814,55809.45424107143,51231.38033854167,72.64931905602384,59944.30703360756,42366.93515389244,0.06821652767950437,57332.08984375,59302.31640625
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564,56965.97209821428,51624.629166666666,66.9333954943605,60843.26496506593,41977.476831809065,-0.031689610370558396,61243.0859375,55907.19921875
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890,57488.92578125,51918.01861979167,58.292945658509886,61319.65311279673,42209.36602782826,-0.05725100456855314,59302.31640625,56804.90234375
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599,57771.89508928572,52187.605729166666,59.771673052303015,61877.872343914205,42361.10382796079,0.01605702194966918,55907.19921875,58870.89453125
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191,58180.80133928572,52551.80026041667,63.021144239027876,62610.103291312895,42806.5771774371,0.036369962842253134,56804.90234375,57858.921875
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000,58188.48716517857,52840.435286458334,60.44559326213606,62963.88584390257,43604.710640472425,-0.017189693893861602,58870.89453125,58346.65234375
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786,58333.42466517857,53047.0234375,61.26718992159196,63216.01810174831,44568.398304501694,0.008429650137686817,57858.921875,58313.64453125
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222,57914.93303571428,53268.151692708336,61.17458025346887,63100.08643492064,46001.91747132936,-0.0005657190459794625,58346.65234375,57523.421875
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539,57660.80524553572,53322.661328125,58.87994745479628,63264.00444440521,46627.21743059479,-0.013551247955811196,58313.64453125,54529.14453125
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974,57463.94029017857,53270.31549479167,51.063958955409646,62983.320968471206,47522.9165315288,-0.05205318540083803,57523.421875,54738.9453125
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914,57168.80357142857,53176.948828125,51.549266025905766,62875.705751737216,48050.60206076279,0.0038474981233158623,54529.14453125,52774.265625
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787,56297.85658482143,53129.180338541664,46.862408716105776,62474.7118840347,48872.9056940903,-0.035891807492523076,54738.9453125,51704.16015625
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841,55418.60491071428,53225.171484375,44.48973211032993,62129.8059880153,49495.497136984704,-0.020277031922222966,52774.265625,55137.3125
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978,54960.12779017857,53406.2375,52.75441746463853,61561.78611828232,50686.009975467685,0.06639992475218648,51704.16015625,55973.51171875
2021-03-27,55973.51171875,56568.21484375,54242.91015625,55137.56640625,47266542233,54625.82310267857,53702.226171875,54.53015132183076,61286.25203488401,51438.22609011598,0.015165759461888806,55137.3125,55950.74609375
2021-03-28,55950.74609375,56610.3125,55071.11328125,55974.94140625,47686580918,54401.15513392857,54022.59231770833,54.470126682921716,61082.97525413161,52011.92513649339,-0.0004067213991215679,55973.51171875,57750.19921875
2021-03-29,57750.19921875,58342.09765625,55139.33984375,55947.8984375,57625587027,54861.30580357143,54407.98385416667,58.37077521830578,61183.76242395638,52203.746169793616,0.03216137854506651,55950.74609375,58917.69140625
2021-03-30,58917.69140625,59447.22265625,57251.55078125,57750.1328125,54414116432,55458.26953125,54867.31458333333,60.72196793251007,61423.25824417955,52255.164412070444,0.020216245195582738,57750.19921875,58918.83203125
2021-03-31,58918.83203125,59930.02734375,57726.41796875,58930.27734375,65520826225,56336.064732142855,55176.90091145833,60.72430186023526,61554.77900817665,52235.01474182335,1.9359634988669328e-05,58917.69140625,59095.80859375
2021-04-01,59095.80859375,59586.0703125,58505.27734375,58926.5625,61669163792,57392.01450892857,55534.128255208336,61.11042729235823,61743.472482796715,52222.69314220328,0.0030037350775407035,58918.83203125,59384.3125
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87890625,58727860620,57998.728794642855,55828.997265625,61.77024898437734,61364.32144376296,52415.966837487045,0.004881969011259368,59095.80859375,57603.890625
2021-04-03,57603.890625,60110.26953125,57603.890625,59397.41015625,59641344484,58231.64006696428,56130.42135416667,55.51092036629176,61149.20534553668,52461.24035758833,-0.029981350293480258,59384.3125,58758.5546875
2021-04-04,58758.5546875,58913.74609375,57168.67578125,57604.83984375,50749662970,58632.755580357145,56458.1296875,58.451425487332074,61354.386661291166,52541.19458870884,0.0200448971410081,57603.890625,59057.87890625
2021-04-05,59057.87890625,59891.296875,57694.82421875,58760.875,60706272115,58819.56696428572,56796.312890625,59.204182909798945,61565.73881937341,52555.14008687659,0.005094138552963257,58758.5546875,58192.359375
2021-04-06,58192.359375,59479.578125,57646.80859375,59171.93359375,66058027988,58715.94810267857,57029.16848958333,56.04237729589072,61484.37755889739,52568.64783172761,-0.014655445594718208,59057.87890625,56048.9375
2021-04-07,56048.9375,58731.14453125,55604.0234375,58186.5078125,75645303584,58305.963169642855,57155.915625,49.05546008529763,61396.214132247056,52475.81282087794,-0.036833390122360865,58192.359375,58323.953125
2021-04-08,58323.953125,58338.73828125,55879.0859375,56099.9140625,53053855641,58195.69810267857,57272.576822916664,55.40979274454916,61393.579073646026,52476.17795760398,0.04058980823677527,56048.9375,58245.00390625
2021-04-09,58245.00390625,58937.046875,57807.86328125,58326.5625,46655208546,58032.939732142855,57347.125260416666,55.152701533966116,61385.7819927488,52477.110976001204,-0.0013536328475677317,58323.953125,59793.234375
2021-04-10,59793.234375,61276.6640625,58038.70703125,58253.77734375,58238470525,58345.703125,57413.395703125,59.155021722582056,61674.97724854563,52414.896970204376,0.026581343719059625,58245.00390625,60204.96484375
2021-04-11,60204.96484375,60790.5546875,59289.796875,59846.23046875,46280252580,58552.33314732143,57509.158203125,60.17294676166792,62005.04824154585,52652.40800845416,0.006885903949730876,59793.234375,59893.453125
2021-04-12,59893.453125,61253.03515625,59589.875,60175.9453125,51828688519,58671.700892857145,57464.17044270833,58.97539565408823,62229.847203644276,52943.05982760572,-0.005174186540237491,60204.96484375,63503.45703125
2021-04-13,63503.45703125,63742.28515625,59869.95703125,59890.01953125,69983454362,59430.42912946428,57604.20846354167,67.13763849583125,62902.546398713595,53343.279773161405,0.06027376479221824,59893.453125,63109.6953125
2021-04-14,63109.6953125,64863.09765625,61554.796875,63523.75390625,77451779687,60439.10881696428,57844.291666666664,65.6044039082219,62940.20850244298,54446.171185057014,-0.00620063437737306,63503.45703125,63314.01171875
2021-04-15,63314.01171875,63821.671875,62208.96484375,63075.1953125,60954381579,61151.974330357145,58061.261979166666,66.03780768923043,63479.992518150684,54724.05709122431,0.003237480473297971,63109.6953125,61572.7890625
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468,61627.37220982143,58151.32513020833,59.19250966461639,63631.83926307635,55132.13808067365,-0.027501379378466195,63314.01171875,60683.8203125
2021-04-17,60683.8203125,62572.17578125,60361.3515625,61529.921875,66138759198,61754.59877232143,58245.48841145833,56.00088736565995,63581.418739129345,55655.86602649565,-0.014437688523377457,61572.7890625,56216.18359375
2021-04-18,56216.18359375,61057.45703125,52829.53515625,60701.88671875,97468872758,61184.77287946428,58174.47278645833,43.35025051346325,63711.00230343271,55372.880899692296,-0.0736215468265391,60683.8203125,55724.265625
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159,60589.17466517857,58088.16015625,42.219339499894616,63883.38437436419,54881.1562506358,-0.008750468945115109,56216.18359375,56473.03125
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955,59584.828125,58053.147135416664,44.58891929115443,63943.319879210285,54576.64066766471,0.013436976092944253,55724.265625,53906.08984375
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466,58270.02734375,58032.378645833334,38.72562126314994,64261.58214033955,53739.40653153545,-0.045454287638402646,56473.03125,51762.2734375
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778,56619.779017857145,57933.15625,34.62996589737247,64789.18662359784,52449.59814202716,-0.0397694659817468,53906.08984375,51093.65234375
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320,55122.759486607145,57877.13580729167,33.44202523389788,65317.17365067014,51270.58728682986,-0.012917150838772984,51762.2734375,50050.8671875
2021-04-24,50050.8671875,51167.5625,48805.28515625,51143.2265625,49014494781,53603.76618303572,57822.026041666664,31.620199863887166,65782.36713818062,49934.62504931937,-0.02040928977310741,51093.65234375,49004.25390625
2021-04-25,49004.25390625,50506.01953125,47159.484375,50052.83203125,46117114240,52573.490513392855,57617.59075520833,29.86184358691854,66183.36794530404,48528.26174219596,-0.02091099195802515,50050.8671875,54021.75390625
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825,52330.27455357143,57552.53216145833,45.506689238901245,66087.94866253145,48206.620478093544,0.10238907033660749,49004.25390625,55033.1171875
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757,52124.572544642855,57521.94453125,48.02337779070886,66074.89156367861,48118.09554569639,0.018721407731506323,54021.75390625,54824.703125
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955,52255.803013392855,57424.427994791666,47.53616915277085,65935.52466192609,47907.53744744891,-0.003787066282106566,55033.1171875,53555.109375
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780,52511.92243303572,57245.67526041667,44.569798687075405,65799.53604375324,47574.53661249678,-0.02315733013830157,54824.703125,57750.17578125
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985,53462.85435267857,57206.720052083336,54.641799887298575,65596.01029028099,47573.75650659402,0.07833176806484676,53555.109375,57828.05078125
2021-05-01,57828.05078125,58448.33984375,57052.2734375,57714.6640625,42836427360,54573.880580357145,57164.46145833333,54.80597007130378,65337.754158762255,47594.32123186275,0.0013484807439372304,57750.17578125,56631.078125
2021-05-02,56631.078125,57902.59375,56141.90625,57825.86328125,38177405335,55663.42689732143,57072.68697916667,51.70806832542864,65028.05304557596,47577.78484504904,-0.020698824187899145,57828.05078125,57200.29296875
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031,56117.50390625,57059.233723958336,53.066687222450994,64047.783879440045,47927.737604934955,0.010051280367532334,56631.078125,53333.5390625
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,55874.70703125,56878.39986979167,44.00896102311534,62899.139993779165,48098.76586559583,-0.06760024652955021,57200.29296875,57424.0078125
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,56246.03627232143,56823.9375,53.12400802433424,61709.822757370435,48699.08271137957,0.07669599321369813,53333.5390625,56396.515625
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,56651.951450892855,56764.07604166667,50.88319859866677,60759.32259286753,49131.955532132466,-0.01789307689659958,57424.0078125,57356.40234375
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,56595.69810267857,56807.658203125,52.88269518405481,60068.309902599794,49490.22642552521,0.017020319573156195,56396.515625,58803.77734375
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634,56735.087611607145,56823.65234375,55.80426783629199,60465.502093165735,49351.79360995926,0.02523475916996243,57356.40234375,58232.31640625
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347,56963.8359375,56823.22942708333,54.37078653646481,60778.43918445115,49289.661596798855,-0.009718099130935132,58803.77734375,55859.796875
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,56772.33649553572,56692.11484375,48.76958027431758,60721.92549140266,49284.85185234734,-0.04074231762821234,58232.31640625,56704.57421875
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,57253.91294642857,56575.43515625,50.716442180053924,60885.69993782391,49400.925843426085,0.01512317249631967,55859.796875,49150.53515625
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907,56071.98828125,56217.337890625,37.128898567171085,61181.786147187755,48843.66580593724,-0.1332174549686006,56704.57421875,49716.19140625
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926,55117.65625,55757.762369791664,38.45849047501912,61324.27465275925,48563.43120661574,0.011508648851976444,49150.53515625,49880.53515625
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453,54049.67522321428,55316.790364583336,38.863025864595585,61343.651456582505,48527.02119966749,0.00330563837155351,49716.19140625,46760.1875
2021-05-15,46760.1875,50639.6640625,46664.140625,49855.49609375,59161047474,52329.162388392855,54764.99622395833,34.25844132896627,61728.04226361806,47918.22375200695,-0.06255641898138342,49880.53515625,46456.05859375
2021-05-16,46456.05859375,49720.04296875,43963.3515625,46716.63671875,64047871555,50646.83984375,54261.105208333334,33.837624494585484,62298.418060124844,46591.27842425016,-0.0065040138312105755,46760.1875,43537.51171875
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450,48886.513392857145,53689.56158854167,30.02594912453371,63103.755002576516,44636.38093492349,-0.06282381595309616,46456.05859375,42909.40234375
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084,46915.77455357143,53246.002213541666,29.261984753309747,63708.21303250273,42840.392826872274,-0.014426855146374762,43537.51171875,37002.44140625
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747,45180.33258928572,52621.94140625,23.266537087205535,65163.09789851327,39730.241163986735,-0.13766122609163733,42909.40234375,40782.73828125
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359,43904.125,52098.931640625,32.76129064889736,65066.672163641066,38129.92314885893,0.10216344466291027,37002.44140625,37304.69140625
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861,42107.575892857145,51545.55169270833,29.183385831000763,65125.64778645351,36018.61158854648,-0.08528232829817228,40782.73828125,37536.6328125
2021-05-22,37536.6328125,38831.0546875,35383.68359375,37371.03125,57377273240,40789.92522321428,51071.363671875,29.734494816183343,64980.08710547286,34254.72773827714,0.006217486259949112,37304.69140625,34770.58203125
2021-05-23,34770.58203125,38289.21875,31227.33984375,37531.44921875,78469274361,39120.57142857143,50527.261328125,27.032666403771984,64775.26059081209,32216.58315918791,-0.0736893688644572,37536.6328125,38705.98046875
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098,38430.35267857143,50149.0984375,35.94990201715474,64438.33218048469,31090.755710140307,0.11318183957815453,34770.58203125,38402.22265625
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803,37786.46986607143,49795.69739583333,35.58838110077993,63336.66750889701,30290.241866102995,-0.007847826326095597,38705.98046875,39294.19921875
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160,38113.86383928572,49304.77890625,37.57362781212696,62160.407310640614,29756.270423734382,0.023227211885217036,38402.22265625,38436.96875
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721,37778.75390625,48751.573958333334,36.41211238021849,60610.38502930939,29414.349345690607,-0.021815700174415475,39294.19921875,35697.60546875
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952,37549.170200892855,48114.00403645833,32.910900924120924,58550.65401676191,29163.463170738094,-0.07126897282320166,38436.96875,34616.06640625
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335,37131.94642857143,47482.70260416667,31.618231992419467,56259.477488939265,29093.014698560735,-0.03029724398312339,35697.60546875,35678.12890625
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921,37261.595982142855,46746.96770833333,34.34535993403499,54074.269985814266,29260.055404810737,0.03068120125307594,34616.06640625,37332.85546875
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639,37065.435267857145,46063.79453125,38.463124181903744,51010.519534624575,30386.633981000432,0.04637929771620186,35678.12890625,36684.92578125
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297,36820.107142857145,45398.92278645833,37.47208630854336,49721.68640461088,30428.906173514115,-0.017355481635803582,37332.85546875,37575.1796875
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190,36574.532924107145,44744.75234375,39.768448750155294,48026.83039704759,30909.661009202413,0.02426756732611457,36684.92578125,39208.765625
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427,36684.78962053572,44273.9265625,43.843904503257164,45951.805272724676,31917.509180400324,0.043475133082156336,37575.1796875,36894.40625
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187,36855.76116071428,43589.60651041667,39.74123110863724,44457.99004955315,32424.746278571853,-0.05902658087058821,39208.765625,35551.95703125
